name,sections,max enrolment,bold info,req,year,term
En/VC 117,01,15,maximum enrollment: 15 students,advanced hum,19,WI
En 120,01,15,maximum enrollment: 15 students,advanced hum,19,WI
En 127,01,22,open by lottery; see link on the REGIS home page to enter by  November 20th // maximum enrollment: 22 students,advanced hum,19,WI
En/VC 160A,01,15,maximum enrollment: 15 students,advanced hum,19,WI
H  112,01,25,class open for enrollment // maximum enrollment: 25 students,advanced hum,19,WI
H  123,01,15,maximum enrollment: 15 students,advanced hum,19,WI
Law/PS/H 148A,01,30,maximum enrollment: 30 students //  Writing Intensive Course,advanced hum,19,WI
H  149,01,20,maximum enrollment: 20 students // first class meeting will be held  January 15th,advanced hum,19,WI
H  161,01,15,maximum enrollment: 15 students,advanced hum,19,WI
HPS/H 166,01,15,maximum enrollment: 15 students,advanced hum,19,WI
H/HPS/VC 186,01,15,maximum enrollment: 15 students,advanced hum,19,WI
HPS103,01,,,advanced hum,19,WI
HPS/Pl 124,01,15,maximum enrollment: 15 students,advanced hum,19,WI
HPS/Pl 138,01,15,open by lottery; see link on the REGIS home page to enter by Nov  20th // maximum enrollment: 15 students,advanced hum,19,WI
Hum/H 002,01,15,"Attendance at the first class meeting is required. // maximum  enrollment: 15 students // first class meeting will be held Tuesday, ",frosh hum,19,WI
Hum/H 008B,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,19,WI
Hum/H 009B,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,19,WI
Hum/H 010,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,19,WI
Hum/H 011,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,19,WI
Hum015,02,30,both sections will count as a Hum/VC frosh hum course // Sec 1:  Housing America // Sec 2: Cancelled // maximum enrollment: 15  students per section,frosh hum,19,WI
Hum/H/HPS 018,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,19,WI
Hum/En 020,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,19,WI
Hum/En 025,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,19,WI
Hum/Pl 040,01,15,Attendance at the first class meeting is required.  // maximum  enrollment: 15 students,frosh hum,19,WI
Hum/Pl 043,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,19,WI
Hum/Pl 045,02,30,Attendance at the first class meeting is required. // maximum  enrollment: 15 students per section,frosh hum,19,WI
Hum114B,01,20,maximum enrollment: 20 students between L 114b and Hum 114b,advanced hum,19,WI
Mu 138,01,20,maximum enrollment: 20 students,advanced hum,19,WI
Pl 090A,01,,,advanced hum,19,WI
Pl 100,01,15,maximum enrollment: 15 students,advanced hum,19,WI
L/VC 153,01,15,maximum enrollment: 15 students,advanced hum,19,WI
En 114,01,15,maximum enrollment: 15 students,advanced hum,19,SP
En 134,01,15,maximum enrollment: 15 students,advanced hum,19,SP
En 186,01,20,maximum enrollment: 20 students,advanced hum,19,SP
H  134,01,[],open to upperclassmen at this time,advanced hum,19,SP
H  138,01,35,maximum enrollment: 35 students,advanced hum,19,SP
Law/PS/H 148B,01,30,Law/PS/H 148a is a prerequisite // maximum enrollment: 30  students,advanced hum,19,SP
HPS/H 160,01,[],maximum enrollment; 50 students,advanced hum,19,SP
H  161,01,15,"taught concurrently with CS 101c, section 5 // maximum enrollment: 15 students between H 161 and CS 101c, sec 5 // instructor  permission required to add // Attendance at the first session is a ",advanced hum,19,SP
HPS/H 162,01,15,maximum enrollment: 15 students,advanced hum,19,SP
HPS/H 167,01,15,maximum enrollment: 15 students,advanced hum,19,SP
H  192,01,[],seats available up to a maximum of 25 students,advanced hum,19,SP
HPS/Pl/CS 110,01,15,maximum enrollment: 15 students,advanced hum,19,SP
HPS/Pl 125,01,20,maximum enrollment: 20 students,advanced hum,19,SP
Hum/H 008B,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,19,SP
Hum/H 009B,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,19,SP
Hum/H 009C,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,19,SP
Hum/H 010,01,15,Attendance at the first class meeting is required.  // Maximum  enrollment: 15 students,frosh hum,19,SP
Hum/H/HPS 018,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,19,SP
Hum/En 024,01,15,Attendance at first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,19,SP
Hum/En 029,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,19,SP
Hum/Pl 041,02,30,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students per section,frosh hum,19,SP
Hum/Pl 044,02,30,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students per section,frosh hum,19,SP
Hum/VC 050,02,30,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students per section,frosh hum,19,SP
Hum114C,01,20,maximum enrollment: 20 students,advanced hum,19,SP
L/Hum 150A,01,15,taught by Dr. Hirai // maximum enrollment: 15 students,advanced hum,19,SP
L/Hum 152A,01,15,maximum enrollment: 15 students,advanced hum,19,SP
Hum174,01,20,maximum enrollment: 20 students,advanced hum,19,SP
Mu 139,01,20,maximum enrollment: 20 students,advanced hum,19,SP
Pl/CNS/NB/Bi/Ps y 161,01,[],course full and closed for enrollment,advanced hum,19,SP
VC 169,01,20,maximum enrollment: 20 students,advanced hum,19,SP
En/VC 108,01,20,maximum enrollment: 20 students,advanced hum,20,FA
En 145,01,15,maximum enrollment: 15 students,advanced hum,20,FA
En/VC 160B,01,15,maximum enrollment: 15 students,advanced hum,20,FA
En 190,01,15,maximum enrollment: 15 students,advanced hum,20,FA
H  131,01,15,maximum enrollment: 15 students,advanced hum,20,FA
H  137,01,15,maximum enrollment: 15 students,advanced hum,20,FA
H/L 142,01,15,maximum enrollment: 15 students,advanced hum,20,FA
VC/H/HPS 163,01,15,maximum enrollment: 15 students,advanced hum,20,FA
HPS/H 173,01,15,maximum enrollment: 15 students,advanced hum,20,FA
HPS/H 176,01,15,maximum enrollment: 15 students,advanced hum,20,FA
HPS/Pl 123,01,20,maximum enrollment: 20 students,advanced hum,20,FA
HPS/Pl 136,01,15,open by lottery only; see link on the REGIS home page to enter by  May 26th // maximum enrollment: 15 students,advanced hum,20,FA
HPS/Pl 138,01,15,open by lottery only; see link on the REGIS home page to enter by  May 26th // maximum enrollment: 15 students,advanced hum,20,FA
Hum/H 009B,02,30,attendance at first class is required // maximum enrollment: 15  students per section // class closed to continuing students until term start,frosh hum,20,FA
Hum/H 010,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,20,FA
Hum/H 011,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,20,FA
Hum/H 012,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,20,FA
Hum/H/HPS 016,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,20,FA
Hum/H/HPS 017,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,20,FA
Hum/En 020,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,20,FA
Hum/En 021,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,20,FA
Hum/Pl 041,02,30,attendance at first class is required // maximum enrollment: 15  students per section // class closed - see instructor,frosh hum,20,FA
Hum/Pl 045,02,30,attendance at first class is required // maximum enrollment: 15  students per section // class closed to continuing students until term start,frosh hum,20,FA
Hum/VC 050,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed - see instructor,frosh hum,20,FA
Hum114A,01,20,maximum enrollment: 20 students (between L 114a and Hum 114a),advanced hum,20,FA
Mu 137,01,20,maximum enrollment: 20 students,advanced hum,20,FA
L/VC 109,01,15,maximum enrollment: 15 students,advanced hum,20,FA
En 111,01,15,maximum enrollment: 15 students,advanced hum,20,WI
En/VC 117,01,15,maximum enrollment: 15 students,advanced hum,20,WI
En 118,01,20,maximum enrollment: 20 students,advanced hum,20,WI
En 120,01,15,maximum enrollment: 15 students,advanced hum,20,WI
En/VC 170,01,15,maximum enrollment: 15 students,advanced hum,20,WI
H  108A,01,25,open by lottery only; see link on the REGIS home page to enter by  8am on November 18th / maximum enrollment: 25 students,advanced hum,20,WI
H  137,01,15,maximum enrollment: 15 students // first class session is mandatory,advanced hum,20,WI
H  138,01,15,maximum enrollment: 15 students // first class session is mandatory,advanced hum,20,WI
H  149,01,25,maximum enrollment: 25 students,advanced hum,20,WI
H/HPS 155A,01,15,maximum enrollment: 15 students,advanced hum,20,WI
HPS/H 166,01,15,maximum enrollment: 15 students,advanced hum,20,WI
H/HPS/VC 186,01,12,maximum enrollment: 12 students,advanced hum,20,WI
HPS/Pl/CS 110,01,15,open by lottery only; see link on the REGIS home page to enter by  8am on November 18th // maximum enrollment: 15 students,advanced hum,20,WI
HPS/Pl 128,01,15,maximum enrollment: 15 students,advanced hum,20,WI
Hum/H 002,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,20,WI
Hum/H 008A,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,20,WI
Hum/H 009B,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,20,WI
Hum/H 010,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,20,WI
Hum/H 011,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,20,WI
Hum/H/HPS 018,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,20,WI
Hum/En 020,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,20,WI
Hum/En 034,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,20,WI
Hum/Pl 039,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,20,WI
Hum/En 040,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,20,WI
Hum/Pl 043,02,30,Attendance at the first class meeting is required. // maximum  enrollment: 15 students per section,frosh hum,20,WI
Hum/VC 048,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,20,WI
Hum/VC 049,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,20,WI
Hum/VC 050,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,20,WI
Hum105B,01,[],taught concurrently with L 105b,advanced hum,20,WI
Hum114B,01,20,maximum enrollment: 20 students between L 114b and Hum 114b,advanced hum,20,WI
Mu 138,01,20,maximum enrollment: 20 students,advanced hum,20,WI
Pl 090A,01,,,advanced hum,20,WI
Pl/CNS/NB/Bi/Ps y 161,01,[],open by application only - apply at  https://forms.gle/SCjWS1YCiVcp27NR8,advanced hum,20,WI
En 106,01,15,maximum enrollment: 15 students,advanced hum,20,SP
En 123,01,20,maximum enrollment: 20 students,advanced hum,20,SP
En 151,01,15,maximum enrollment: 15 students,advanced hum,20,SP
En/H 193,01,15,maximum enrollment: 15 students,advanced hum,20,SP
H  108B,01,25,maximum enrollment: 25 students,advanced hum,20,SP
H  132,01,15,maximum enrollment: 15 students,advanced hum,20,SP
H  152,01,20,maximum enrollment: 20 students,advanced hum,20,SP
H/HPS 155B,01,15,maximum enrollment: 15 students,advanced hum,20,SP
HPS/H 162,01,15,maximum enrollment: 15 students,advanced hum,20,SP
HPS/H 168,01,15,maximum enrollment: 15 students,advanced hum,20,SP
HPS/H 174,01,15,maximum enrollment: 15 students,advanced hum,20,SP
HPS/Pl 120,01,15,maximum enrollment: 15 students,advanced hum,20,SP
HPS/Pl 125,01,20,maximum enrollment: 20 students,advanced hum,20,SP
Hum/H 002,01,15,Attendance at first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,20,SP
Hum/H 008A,01,15,Attendance at first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,20,SP
Hum/H 009B,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,20,SP
Hum/H 009C,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,20,SP
Hum/H/HPS 018,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,20,SP
Hum/En 021,01,15,Attendance at first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,20,SP
Hum/En 022,01,15,Attendance at first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,20,SP
Hum/En 023,01,15,Attendance at first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,20,SP
Hum/En 026,01,15,Attendance at first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,20,SP
Hum/En 027,01,15,Attendance at first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,20,SP
Hum/Pl 041,02,30,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students per section,frosh hum,20,SP
Hum/Pl 044,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,20,SP
Hum114C,01,15,maximum enrollment: 15 students,advanced hum,20,SP
L/Hum 150B,01,15,taught by Dr. Hirai // maximum enrollment: 15 students,advanced hum,20,SP
L/Hum 152B,01,15,maximum enrollment: 15 students,advanced hum,20,SP
Hum174,01,10,maximum enrollment: 10 students,advanced hum,20,SP
Mu 139,01,20,maximum enrollment: 20 students,advanced hum,20,SP
Pl 185,01,15,maximum enrollment: 15 students,advanced hum,20,SP
VC 175,01,15,maximum enrollment: 15 students,advanced hum,20,SP
En 100,01,15,maximum enrollment: 15 students,advanced hum,21,FA
En/VC 110,01,15,maximum enrollment: 15 students,advanced hum,21,FA
En/VC 117,01,15,maximum enrollment: 15 students,advanced hum,21,FA
En 119,01,15,maximum enrollment: 15 students,advanced hum,21,FA
En 183,01,15,maximum enrollment: 15 students,advanced hum,21,FA
En/H 193,01,15,maximum enrollment: 15 students,advanced hum,21,FA
H  125,01,15,maximum enrollment: 15 students,advanced hum,21,FA
H  133,01,15,maximum enrollment: 15 students,advanced hum,21,FA
H  136,01,10,maximum enrollment: 10 students,advanced hum,21,FA
H  152,01,18,maximum enrollment: 18 students,advanced hum,21,FA
H/HPS 153,01,15,maximum enrollment: 15 students // attendance at first class  meeting is required,advanced hum,21,FA
HPS/H 157,01,15,maximum enrollment: 15 students // lecture tentatively planned for  M 7-10pm,advanced hum,21,FA
HPS/H 176,01,18,maximum enrollment: 18 students,advanced hum,21,FA
HPS103,01,,,advanced hum,21,FA
HPS/Pl 136,01,13,open by lottery only; see link on the REGIS home page to enter by  May 19th // maximum enrollment: 13 students,advanced hum,21,FA
HPS/Pl 139,01,15,open by lottery only; see link on the REGIS home page to enter by  May 19th // maximum enrollment: 15 students,advanced hum,21,FA
Hum/H 002,01,13,attendance at first class is required // maximum enrollment: 13  students,frosh hum,21,FA
Hum/H 005,01,13,attendance at first class is required // maximum enrollment: 13  students,frosh hum,21,FA
Hum/H 010,01,13,attendance at first class is required // maximum enrollment: 13  students,frosh hum,21,FA
Hum/H 011,01,15,attendance at first class is required // maximum enrollment: 15  students,frosh hum,21,FA
Hum/H 013,01,13,attendance at first class is required // maximum enrollment: 13  students,frosh hum,21,FA
Hum/H/HPS 014,01,13,attendance at first class is required // maximum enrollment: 13  students,frosh hum,21,FA
Hum/H/HPS 016,01,13,attendance at first class is required // maximum enrollment: 13  students,frosh hum,21,FA
Hum/En 020,01,13,attendance at first class is required // maximum enrollment: 13  students,frosh hum,21,FA
Hum/En 021,01,16,attendance at first class is required // maximum enrollment: 16  students,frosh hum,21,FA
Hum/En 024,01,13,attendance at first class is required // maximum enrollment: 13  students,frosh hum,21,FA
Hum/En 030,01,13,attendance at first class is required // maximum enrollment: 13  students // class meets TR 14:30-15:55 in 125 BAX,frosh hum,21,FA
Hum/En 031,01,15,attendance at first class is required // maximum enrollment: 15  students,frosh hum,21,FA
Hum/Pl 041,02,26,attendance at first class is required // maximum enrollment: 13  students per section,frosh hum,21,FA
Hum/Pl 045,02,13,"attendance at first class is required // maximum enrollment: 13  students in section 1, 16 students in section 2",frosh hum,21,FA
Hum/VC 048,01,15,attendance at first class is required // maximum enrollment: 15  students,frosh hum,21,FA
Hum/VC 049,01,13,attendance at first class is required // maximum enrollment: 13  students,frosh hum,21,FA
Hum/VC 050,01,13,attendance at first class is required // maximum enrollment: 13  students,frosh hum,21,FA
Hum/VC 052,01,13,Counts as a Frosh Hum // attendance at first class is required //  maximum enrollment: 13 students,frosh hum,21,FA
Hum114,01,20,maximum enrollment: 20 students (between L 114 and Hum 114),advanced hum,21,FA
Mu 137,01,20,maximum enrollment: 20 students,advanced hum,21,FA
L/VC 109,01,16,maximum enrollment: 16 students,advanced hum,21,FA
VC 130,01,15,maximum enrollment: 15 students,advanced hum,21,FA
VC 172,01,12,maximum enrollment: 12 students,advanced hum,21,FA
En 101,01,15,maximum enrollment: 15 students,advanced hum,21,WI
En 113,01,15,maximum enrollment: 15 students,advanced hum,21,WI
En 131,01,15,maximum enrollment: 15 students,advanced hum,21,WI
En 134,01,15,maximum enrollment: 15 students,advanced hum,21,WI
En 164,01,15,maximum enrollment: 15 students,advanced hum,21,WI
En 165,01,15,"maximum enrollment: 15 students // class closed, see instructor for  waitlist",advanced hum,21,WI
En/H 193,01,15,maximum enrollment: 15 students,advanced hum,21,WI
H  111,01,25,maximum enrollment: 25 students,advanced hum,21,WI
H  138,01,20,maximum enrollment: 20 students // first class session is mandatory,advanced hum,21,WI
H/HPS 154,01,15,maximum enrollment: 15 students,advanced hum,21,WI
HPS/H 158,01,15,"maximum enrollment: 15 students // class will also meet on Wed,  Jan 19, 7-10pm in Bax 128",advanced hum,21,WI
VC/H/HPS 163,01,15,maximum enrollment: 15 students,advanced hum,21,WI
HPS/H 166,01,15,maximum enrollment: 15 students,advanced hum,21,WI
HPS/H 173,01,15,maximum enrollment: 15 students,advanced hum,21,WI
HPS103,01,,,advanced hum,21,WI
HPS/Pl 120,01,15,maximum enrollment: 15 students,advanced hum,21,WI
HPS/Pl 123,01,20,maximum enrollment: 20 students,advanced hum,21,WI
Hum/H 005,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,WI
Hum/H 006,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,WI
Hum/H 010,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,WI
Hum/H 013,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,WI
Hum/H/HPS 015,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,WI
Hum/H/HPS 018,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,WI
Hum/En 020,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,WI
Hum/En 022,02,30,Attendance at the first class meeting is required. // maximum  enrollment: 15 students per section,frosh hum,21,WI
Hum/En 028,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,WI
Hum/En 034,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,WI
Hum/Pl 040,02,30,Attendance at the first class meeting is required. // maximum  enrollment: 15 students per section,frosh hum,21,WI
Hum/Pl 041,02,30,Attendance at the first class meeting is required. // maximum  enrollment: 15 students per section,frosh hum,21,WI
Hum/VC 051,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,WI
Hum105,01,[],taught concurrently with L 105,advanced hum,21,WI
Hum114,01,10,taught concurrently with L 114 // maximum enrollment: 10 students,advanced hum,21,WI
Mu 138,01,25,maximum enrollment: 25 students,advanced hum,21,WI
Pl 090A,01,,,advanced hum,21,WI
VC 150,01,15,maximum enrollment: 15 students,advanced hum,21,WI
VC 159,01,15,"maximum enrollment: 15 students // class closed, see instructor for  waitlist",advanced hum,21,WI
VC 175,01,15,"maximum enrollment: 15 students // class closed, see instructor for  waitlist",advanced hum,21,WI
En 107,01,15,maximum enrollment: 15 students,advanced hum,21,SP
En 112,01,15,maximum enrollment: 15 students,advanced hum,21,SP
En 122,01,15,maximum enrollment: 15 students,advanced hum,21,SP
En/VC 129,01,15,maximum enrollment: 15 students,advanced hum,21,SP
En 132,01,15,maximum enrollment: 15 students,advanced hum,21,SP
En 140,01,15,maximum enrollment: 15 students,advanced hum,21,SP
En/VC 161,01,15,"maximum enrollment: 15 students // class closed, see instructor for  waitlist",advanced hum,21,SP
VC/H 102,01,15,maximum enrollment: 15 students // priority given to VC and H  minors,advanced hum,21,SP
H  109,01,25,maximum enrollment: 25 students,advanced hum,21,SP
H/HPS 130,01,15,maximum enrollment: 15 students,advanced hum,21,SP
H  134,01,15,maximum enrollment: 15 students,advanced hum,21,SP
H  135,01,15,maximum enrollment: 15 students,advanced hum,21,SP
H  149,01,15,maximum enrollment: 15 students,advanced hum,21,SP
H/HPS 155,01,15,maximum enrollment: 15 students,advanced hum,21,SP
HPS/H 160,02,30,maximum enrollment: 15 students per section,advanced hum,21,SP
HPS/H 162,01,15,maximum enrollment: 15 students,advanced hum,21,SP
HPS/H 167,01,15,maximum enrollment: 15 students,advanced hum,21,SP
HPS/H 174,01,15,maximum enrollment: 15 students // class will meet in 106 SPL on  April 5th,advanced hum,21,SP
HPS103,01,[],not offered,advanced hum,21,SP
HPS/Pl 125,01,15,maximum enrollment: 15 students,advanced hum,21,SP
Hum/H 002,01,12,Attendance at first class meeting is required. // Maximum  enrollment: 12 students,frosh hum,21,SP
Hum/H 004,01,15,Attendance at first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,SP
Hum/H 006,01,15,Attendance at first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,SP
Hum/H 011,01,15,Attendance at first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,SP
Hum/H/HPS 015,01,15,Attendance at first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,SP
Hum/H/HPS 018,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,21,SP
Hum/En 021,01,15,Attendance at first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,21,SP
Hum/En 023,01,15,Attendance at first class meeting is required. // Maximum  enrollment: 15 students // class will meet in SFL 328 on April 21st,frosh hum,21,SP
Hum/En 036,02,30,Attendance at first class meeting is required. // maximum  enrollment: 15 students per section,frosh hum,21,SP
Hum/Pl 039,01,15,Attendance at first class meeting is required. // maximum  enrollment: 15 students,frosh hum,21,SP
Hum/Pl 044,02,30,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students per section,frosh hum,21,SP
Hum/VC 050,01,15,Attendance at first class meeting is required. // maximum  enrollment: 15 students // class closed - see instructor for waitlist,frosh hum,21,SP
Hum114,01,10,maximum enrollment: 10 students // taught concurrently with L 114,advanced hum,21,SP
L/Hum 150,01,15,maximum enrollment: 15 students,advanced hum,21,SP
L/Hum 152,01,15,maximum enrollment: 15 students,advanced hum,21,SP
Hum174,01,10,maximum enrollment: 10 students // taught concurrently with L 174,advanced hum,21,SP
Mu 139,01,25,maximum enrollment: 25 students,advanced hum,21,SP
VC 090,01,,,advanced hum,21,SP
VC 171,01,15,maximum enrollment: 15 students,advanced hum,21,SP
En 133,01,25,maximum enrollment: 25 students,advanced hum,22,FA
En 134,01,15,maximum enrollment: 15 students,advanced hum,22,FA
En/VC 172,01,15,"maximum enrollment: 15 students // class closed, contact instructor  for waitlist",advanced hum,22,FA
En 186,01,15,maximum enrollment: 15 students,advanced hum,22,FA
H  124,01,20,maximum enrollment: 20 students,advanced hum,22,FA
H  133,01,15,maximum enrollment: 15 students,advanced hum,22,FA
H  138,02,30,maximum enrollment: 15 students per section,advanced hum,22,FA
HPS/H 173,01,15,"maximum enrollment: 15 students // class full, contact instructor for waitlist",advanced hum,22,FA
HPS/H 176,01,18,maximum enrollment: 18 students,advanced hum,22,FA
HPS/Pl 123,01,15,maximum enrollment: 15 students,advanced hum,22,FA
HPS/Pl 125,01,15,maximum enrollment: 15 students,advanced hum,22,FA
HPS/Pl 136,01,15,open by lottery only; see link on the REGIS home page to enter by  May 18th // maximum enrollment: 15 students,advanced hum,22,FA
Hum/H 001,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,22,FA
Hum/H/HPS 016,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,22,FA
Hum/En 030,01,15,Class meets TR 2:30-3:55pm in ANB 314 // attendance at first class  is required/ maximum enrollment: 15 students // class closed - see  instructor for waitlist,frosh hum,22,FA
Hum/En 035,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,22,FA
Hum/Pl 040,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,22,FA
Hum/Pl 041,02,30,attendance at first class is required // maximum enrollment: 15  students per section // class closed - see instructor for waitlist,frosh hum,22,FA
Hum/Pl 045,02,30,attendance at first class is required // maximum enrollment: 15  students per section // class closed to continuing students until term start,frosh hum,22,FA
Hum/VC 050,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed - see instructor for waitlist,frosh hum,22,FA
Hum115A,01,10,maximum enrollment: 10 students // taught concurrently with L   115A,advanced hum,22,FA
Mu 138,01,15,maximum enrollment: 15 students,advanced hum,22,FA
L/VC 109,01,15,maximum enrollment: 15 students,advanced hum,22,FA
En 101,01,15,"maximum enrollment: 15 students // class full, see instructor for  waitlist",advanced hum,22,WI
En 115,01,15,maximum enrollment: 15 students,advanced hum,22,WI
En 131,01,15,maximum enrollment: 15 students,advanced hum,22,WI
En 164,01,10,"maximum enrollment: 10 students // class closed, see instructor for  waitlist",advanced hum,22,WI
En 180,01,15,maximum enrollment: 15 students,advanced hum,22,WI
En/H 193,01,15,"maximum enrollment: 15 students // class full, see instructor for  waitlist",advanced hum,22,WI
H  107,01,25,maximum enrollment: 25 students,advanced hum,22,WI
H/HPS 130,01,15,maximum enrollment: 15 students,advanced hum,22,WI
H  134,01,15,maximum enrollment: 15 students,advanced hum,22,WI
H/HPS 154,01,15,maximum enrollment: 15 students,advanced hum,22,WI
H  161,01,15,maximum enrollment: 15 students,advanced hum,22,WI
HPS/H 166,01,15,maximum enrollment: 15 students,advanced hum,22,WI
HPS/H 168,01,15,maximum enrollment: 15 students,advanced hum,22,WI
HPS/H 174,01,15,"maximum enrollment: 15 students // class full, see instructor for  waitlist",advanced hum,22,WI
HPS/H 176,01,18,maximum enrollment: 18 students,advanced hum,22,WI
HPS103,01,,,advanced hum,22,WI
HPS/Pl/CS 110,01,15,"class full, see instructor for waitlist // maximum enrollment: 15  students",advanced hum,22,WI
HPS/Pl 124,01,15,maximum enrollment: 15 students,advanced hum,22,WI
HPS/Pl 139,01,15,open by lottery only; see link on the REGIS home page to enter by  Nov 16th // maximum enrollment: 15 students,advanced hum,22,WI
Hum/H 001,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,22,WI
Hum/H 008,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,22,WI
Hum/H 013,01,15,"Attendance at the first class meeting is required. // maximum  enrollment: 15 students // class full, see instructor for waitlist",frosh hum,22,WI
Hum/H/HPS 014,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,22,WI
Hum/H/HPS 015,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,22,WI
Hum/H/HPS 018,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,22,WI
